"ID","Case Number","Date","Block","IUCR","Primary Type","Description","Location Description","Arrest","Domestic","Beat","District","Ward","Community Area","FBI Code","X Coordinate","Y Coordinate","Year","Updated On","Latitude","Longitude","Location"
"14013336","JJ470300","10/29/2025 06:00:00 PM","007XX E 92ND ST","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE","false","false","0633","006","8","44","05","1182689","1844131","2025","11/06/2025 03:41:16 PM","41.727502129","-87.606371116","POINT (-87.606371116 41.727502129)"
"14013818","JJ470853","10/29/2025 06:00:00 PM","059XX S PEORIA ST","0610","BURGLARY","FORCIBLE ENTRY","CONSTRUCTION SITE","false","false","0712","007","16","68","05","1171324","1865421","2025","11/06/2025 03:41:16 PM","41.786180458","-87.647380902","POINT (-87.647380902 41.786180458)"
"14013567","JJ470534","10/29/2025 04:00:00 PM","005XX W HOBBIE ST","0610","BURGLARY","FORCIBLE ENTRY","CONSTRUCTION SITE","false","false","1823","018","27","8","05","1172507","1907465","2025","11/06/2025 03:41:16 PM","41.901526715","-87.641802204","POINT (-87.641802204 41.901526715)"
"14013371","JJ470178","10/29/2025 03:54:00 PM","087XX S MAY ST","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE","false","false","2222","022","21","71","05","1170180","1846894","2025","11/06/2025 03:41:16 PM","41.735364958","-87.652113305","POINT (-87.652113305 41.735364958)"
"14013407","JJ470291","10/29/2025 03:45:00 PM","101XX S VERNON AVE","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE","false","false","0511","005","9","49","05","1181032","1837889","2025","11/06/2025 03:41:16 PM","41.710411539","-87.612632321","POINT (-87.612632321 41.710411539)"
"14019838","JJ478083","10/29/2025 03:00:00 PM","069XX S PARNELL AVE","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","false","0732","007","6","68","05","1173816","1858916","2025","11/07/2025 03:41:20 PM","41.768275084","-87.638436748","POINT (-87.638436748 41.768275084)"
"14015853","JJ472087","10/29/2025 03:00:00 PM","020XX W 82ND PL","0650","BURGLARY","HOME INVASION","RESIDENCE","false","false","0614","006","18","71","05","1164189","1849948","2025","11/06/2025 03:41:16 PM","41.743873625","-87.673976295","POINT (-87.673976295 41.743873625)"
"14013563","JJ470553","10/29/2025 03:00:00 PM","064XX W NORTH AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","2513","025","29","25","06","1133124","1909952","2025","11/06/2025 03:41:16 PM","41.909131404","-87.786403729","POINT (-87.786403729 41.909131404)"
"14012939","JJ469820","10/29/2025 02:20:00 PM","046XX N KENMORE AVE","0330","ROBBERY","AGGRAVATED","SIDEWALK","false","false","1914","019","46","3","03","1168402","1931029","2025","11/06/2025 03:41:16 PM","41.966277278","-87.656196609","POINT (-87.656196609 41.966277278)"
"14013721","JJ470672","10/29/2025 02:00:00 PM","094XX S LA SALLE ST","031A","ROBBERY","ARMED - HANDGUN","STREET","false","false","0634","006","9","49","03","1176942","1842331","2025","11/06/2025 03:41:16 PM","41.722693952","-87.627477202","POINT (-87.627477202 41.722693952)"
"14013188","JJ469758","10/29/2025 01:15:00 PM","081XX S GREEN ST","0650","BURGLARY","HOME INVASION","APARTMENT","false","false","0613","006","17","71","05","1172052","1850962","2025","11/06/2025 03:41:16 PM","41.746487231","-87.645135864","POINT (-87.645135864 41.746487231)"
"14013080","JJ469880","10/29/2025 01:10:00 PM","029XX N COMMONWEALTH AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1934","019","44","6","06","1173442","1919554","2025","11/06/2025 03:41:16 PM","41.934678744","-87.638007858","POINT (-87.638007858 41.934678744)"
"14013076","JJ469746","10/29/2025 12:40:00 PM","015XX W HUBBARD ST","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1215","012","27","24","06","1165910","1903175","2025","11/06/2025 03:41:16 PM","41.889898015","-87.666156118","POINT (-87.666156118 41.889898015)"
"14012752","JJ469666","10/29/2025 12:05:00 PM","012XX N KOSTNER AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","2533","025","37","23","06","1146809","1908120","2025","11/06/2025 03:41:16 PM","41.903853751","-87.736177492","POINT (-87.736177492 41.903853751)"
"14012893","JJ469647","10/29/2025 11:55:00 AM","045XX W JACKSON BLVD","0650","BURGLARY","HOME INVASION","APARTMENT","false","true","1131","011","28","26","05","1146319","1898306","2025","11/06/2025 03:41:16 PM","41.876932377","-87.738227419","POINT (-87.738227419 41.876932377)"
"14012675","JJ469454","10/29/2025 09:00:00 AM","019XX N CLEVELAND AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1813","018","43","7","06","1172621","1913180","2025","11/06/2025 03:41:16 PM","41.917206445","-87.641214089","POINT (-87.641214089 41.917206445)"
"14013126","JJ469846","10/29/2025 08:30:00 AM","017XX N WELLS ST","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1814","018","43","7","06","1174379","1911947","2025","11/06/2025 03:41:16 PM","41.913783925","-87.634792143","POINT (-87.634792143 41.913783925)"
"14014302","JJ471023","10/29/2025 06:50:00 AM","036XX W SCHUBERT AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","VEHICLE - COMMERCIAL","false","false","2524","025","35","22","06","1151814","1917717","2025","11/06/2025 03:41:16 PM","41.9300917","-87.717539656","POINT (-87.717539656 41.9300917)"
"14012877","JJ469257","10/29/2025 06:05:00 AM","062XX W WELLINGTON AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","2511","025","30","19","06","1134072","1919277","2025","11/06/2025 03:41:16 PM","41.934703672","-87.782701183","POINT (-87.782701183 41.934703672)"
"14012597","JJ469362","10/29/2025 06:02:00 AM","004XX W 27TH ST","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE - GARAGE","false","false","0914","009","11","60","05","1173417","1886695","2025","11/06/2025 03:41:16 PM","41.844512262","-87.639076761","POINT (-87.639076761 41.844512262)"
"14012504","JJ469249","10/29/2025 04:22:00 AM","005XX E 45TH ST","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE - GARAGE","false","false","0221","002","3","38","05","1180587","1875295","2025","11/06/2025 03:41:16 PM","41.813067765","-87.613115044","POINT (-87.613115044 41.813067765)"
"14012510","JJ469213","10/29/2025 03:26:00 AM","017XX S ASHLAND AVE","0610","BURGLARY","FORCIBLE ENTRY","SMALL RETAIL STORE","false","false","1234","012","25","31","05","1165997","1891684","2025","11/06/2025 03:41:16 PM","41.85836391","-87.666164631","POINT (-87.666164631 41.85836391)"
"14019647","JJ477945","10/29/2025 03:05:00 AM","034XX N NATOMA AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1632","016","38","17","06","1131463","1922241","2025","11/07/2025 03:41:20 PM","41.942882811","-87.792220716","POINT (-87.792220716 41.942882811)"
"14012520","JJ469314","10/29/2025 03:00:00 AM","108XX S AVENUE D","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","0432","004","10","52","06","1204131","1833777","2025","11/06/2025 03:41:16 PM","41.698566223","-87.528182182","POINT (-87.528182182 41.698566223)"
"14012949","JJ469759","10/29/2025 02:00:00 AM","115XX S MICHIGAN AVE","0610","BURGLARY","FORCIBLE ENTRY","RESTAURANT","false","false","0532","005","9","53","05","1178896","1828452","2025","11/06/2025 03:41:16 PM","41.684563878","-87.620740626","POINT (-87.620740626 41.684563878)"
"14014044","JJ471238","10/29/2025 12:30:00 AM","026XX N WASHTENAW AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1411","014","1","22","06","1157916","1917432","2025","11/06/2025 03:41:16 PM","41.92918719","-87.695124068","POINT (-87.695124068 41.92918719)"
"14013806","JJ470777","10/29/2025 12:00:00 AM","105XX S PERRY AVE","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE","false","false","0512","005","9","49","05","1177464","1835126","2025","11/05/2025 03:45:01 PM","41.702910689","-87.625782055","POINT (-87.625782055 41.702910689)"
"14012368","JJ469138","10/28/2025 11:51:00 PM","052XX N OSCEOLA AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1613","016","41","10","06","1125680","1933890","2025","11/05/2025 03:45:01 PM","41.974947212","-87.81321662","POINT (-87.81321662 41.974947212)"
"14012356","JJ469140","10/28/2025 11:50:00 PM","057XX N WINTHROP AVE","0650","BURGLARY","HOME INVASION","APARTMENT","false","false","2022","020","48","77","05","1167827","1938319","2025","11/05/2025 03:45:01 PM","41.986293698","-87.658099491","POINT (-87.658099491 41.986293698)"
"14012833","JJ469669","10/28/2025 11:00:00 PM","079XX S SANGAMON ST","0620","BURGLARY","UNLAWFUL ENTRY","SCHOOL - PRIVATE BUILDING","false","false","0621","006","17","71","05","1171346","1852434","2025","11/05/2025 03:45:01 PM","41.750542059","-87.64767983","POINT (-87.64767983 41.750542059)"
"14013237","JJ470308","10/28/2025 11:00:00 PM","075XX W PALATINE AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1612","016","41","10","06","1125137","1941345","2025","11/05/2025 03:45:01 PM","41.995413529","-87.815047558","POINT (-87.815047558 41.995413529)"
"14012471","JJ469234","10/28/2025 10:20:00 PM","018XX N LARAMIE AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","true","false","2532","025","37","25","06","1141438","1911676","2025","11/05/2025 03:45:01 PM","41.913712718","-87.755818778","POINT (-87.755818778 41.913712718)"
"14013089","JJ470179","10/28/2025 10:00:00 PM","012XX S KEDVALE AVE","0630","BURGLARY","ATTEMPT FORCIBLE ENTRY","APARTMENT","false","false","1011","010","24","29","05","1148909","1894217","2025","11/05/2025 03:45:01 PM","41.86566201","-87.728823362","POINT (-87.728823362 41.86566201)"
"14012935","JJ469946","10/28/2025 09:30:00 PM","042XX W SCHOOL ST","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1731","017","30","16","06","1147508","1921601","2025","11/05/2025 03:45:01 PM","41.940833513","-87.733263352","POINT (-87.733263352 41.940833513)"
"14012295","JJ469066","10/28/2025 09:30:00 PM","055XX N LINCOLN AVE","031A","ROBBERY","ARMED - HANDGUN","SMALL RETAIL STORE","false","false","2011","020","40","4","03","1157929","1936966","2025","11/05/2025 03:45:01 PM","41.982789367","-87.69454123","POINT (-87.69454123 41.982789367)"
"14012947","JJ469068","10/28/2025 09:00:00 PM","079XX S SAGINAW AVE","0650","BURGLARY","HOME INVASION","APARTMENT","false","true","0422","004","7","46","05","1195225","1852886","2025","11/05/2025 03:45:01 PM","41.75122688","-87.560162461","POINT (-87.560162461 41.75122688)"
"14012277","JJ469034","10/28/2025 08:39:00 PM","058XX N ST LOUIS AVE","031A","ROBBERY","ARMED - HANDGUN","APARTMENT","false","false","1711","017","39","13","03","1151994","1938528","2025","11/05/2025 03:45:01 PM","41.987194967","-87.716327556","POINT (-87.716327556 41.987194967)"
"14012256","JJ469020","10/28/2025 08:34:00 PM","075XX N WESTERN AVE","033A","ROBBERY","ATTEMPT ARMED - HANDGUN","DRUG STORE","false","false","2411","024","50","2","03","1159016","1949895","2025","11/05/2025 03:45:01 PM","42.018244679","-87.690186314","POINT (-87.690186314 42.018244679)"
"14012980","JJ469828","10/28/2025 07:00:00 PM","062XX W NORTH AVE","0610","BURGLARY","FORCIBLE ENTRY","APARTMENT","false","false","2513","025","29","25","05","1134108","1909974","2025","11/05/2025 03:45:01 PM","41.9091745","-87.782788376","POINT (-87.782788376 41.9091745)"
"14012500","JJ469264","10/28/2025 07:00:00 PM","013XX W 85TH ST","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","0613","006","21","71","06","1168718","1848395","2025","11/05/2025 03:45:01 PM","41.739515546","-87.657426309","POINT (-87.657426309 41.739515546)"
"14012252","JJ469053","10/28/2025 06:30:00 PM","077XX S KOSTNER AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","0834","008","18","70","06","1148406","1852887","2025","11/05/2025 03:45:01 PM","41.752256074","-87.731732005","POINT (-87.731732005 41.752256074)"
"14012534","JJ469374","10/28/2025 06:00:00 PM","025XX N LAVERGNE AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","2521","025","31","19","06","1142625","1916601","2025","11/05/2025 03:45:01 PM","41.927205418","-87.751335116","POINT (-87.751335116 41.927205418)"
"14013155","JJ470206","10/28/2025 06:00:00 PM","034XX N ASHLAND AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1922","019","47","6","06","1165043","1922879","2025","11/05/2025 03:45:01 PM","41.943985494","-87.668779396","POINT (-87.668779396 41.943985494)"
"14012078","JJ468887","10/28/2025 05:10:00 PM","042XX N CALIFORNIA AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","true","false","1724","017","33","16","06","1156955","1927984","2025","11/07/2025 03:41:20 PM","41.958162155","-87.698368224","POINT (-87.698368224 41.958162155)"
"14012697","JJ469278","10/28/2025 05:00:00 PM","131XX S LANGLEY AVE","0620","BURGLARY","UNLAWFUL ENTRY","CHA APARTMENT","false","false","0533","005","10","54","05","1183245","1818330","2025","11/05/2025 03:45:01 PM","41.656687835","-87.605133416","POINT (-87.605133416 41.656687835)"
"14012676","JJ469555","10/28/2025 05:00:00 PM","075XX N ODELL AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1611","016","41","9","06","1126398","1949423","2025","11/05/2025 03:45:01 PM","42.017559256","-87.810227297","POINT (-87.810227297 42.017559256)"
"14011930","JJ468631","10/28/2025 03:34:00 PM","039XX W WASHINGTON BLVD","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","false","1122","011","28","26","05","1150156","1900128","2025","11/05/2025 03:45:01 PM","41.881858277","-87.724091496","POINT (-87.724091496 41.881858277)"
"14011804","JJ468527","10/28/2025 03:00:00 PM","011XX W GARFIELD BLVD","031A","ROBBERY","ARMED - HANDGUN","STREET","false","false","0712","007","16","68","03","1169758","1868194","2025","11/05/2025 03:45:01 PM","41.79382403","-87.65304218","POINT (-87.65304218 41.79382403)"
"14013585","JJ468948","10/28/2025 02:46:00 PM","011XX W ARMITAGE AVE","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","false","1811","018","43","7","05","1168546","1913460","2025","11/05/2025 03:45:01 PM","41.918064047","-87.656177451","POINT (-87.656177451 41.918064047)"
"14012101","JJ468517","10/28/2025 02:39:00 PM","018XX S DRAKE AVE","031A","ROBBERY","ARMED - HANDGUN","SIDEWALK","false","false","1021","010","24","29","03","1153001","1890633","2025","11/05/2025 03:45:01 PM","41.855747051","-87.713896231","POINT (-87.713896231 41.855747051)"
"14011902","JJ468436","10/28/2025 12:34:00 PM","030XX S DR MARTIN LUTHER KING JR DR","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","0133","001","4","35","06","1179306","1885032","2025","11/05/2025 03:45:01 PM","41.839816207","-87.617516172","POINT (-87.617516172 41.839816207)"
"14011656","JJ468363","10/28/2025 12:30:00 PM","0000X E WALTON ST","0334","ROBBERY","ATTEMPT ARMED - KNIFE / CUTTING INSTRUMENT","DEPARTMENT STORE","false","false","1833","018","42","8","03","1176846","1906936","2025","11/05/2025 03:45:01 PM","41.89997803","-87.625880784","POINT (-87.625880784 41.89997803)"
"14012268","JJ468651","10/28/2025 12:30:00 PM","014XX W BELLE PLAINE AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1912","019","47","6","06","1165974","1927328","2025","11/05/2025 03:45:01 PM","41.956173894","-87.665230004","POINT (-87.665230004 41.956173894)"
"14011811","JJ468559","10/28/2025 12:15:00 PM","035XX N KIMBALL AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","1732","017","35","21","06","1153099","1923246","2025","11/05/2025 03:45:01 PM","41.945238279","-87.712670479","POINT (-87.712670479 41.945238279)"
"14011672","JJ468307","10/28/2025 11:54:00 AM","064XX W FULLERTON AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","2512","025","36","19","06","1133118","1915251","2025","11/05/2025 03:45:01 PM","41.923672617","-87.786301606","POINT (-87.786301606 41.923672617)"
"14012463","JJ469132","10/28/2025 11:20:00 AM","079XX S WINCHESTER AVE","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","0611","006","17","71","03","1164736","1852108","2025","11/05/2025 03:45:01 PM","41.749789462","-87.671911195","POINT (-87.671911195 41.749789462)"
"14011715","JJ468270","10/28/2025 11:00:00 AM","012XX S CALIFORNIA BLVD","0330","ROBBERY","AGGRAVATED","PARK PROPERTY","false","false","1023","010","28","29","03","1157874","1894511","2025","11/05/2025 03:45:01 PM","41.866290829","-87.6959042","POINT (-87.6959042 41.866290829)"
"14013589","JJ470590","10/28/2025 10:00:00 AM","019XX E 74TH ST","0630","BURGLARY","ATTEMPT FORCIBLE ENTRY","RESIDENCE","false","false","0333","003","7","43","05","1190365","1856287","2025","11/05/2025 03:45:01 PM","41.760677982","-87.577862201","POINT (-87.577862201 41.760677982)"
"14011612","JJ468173","10/28/2025 09:33:00 AM","049XX N RIDGEWAY AVE","0320","ROBBERY","STRONG ARM - NO WEAPON","ALLEY","false","false","1712","017","39","14","03","1150495","1932661","2025","11/05/2025 03:45:01 PM","41.971125058","-87.721994969","POINT (-87.721994969 41.971125058)"
"14011575","JJ468144","10/28/2025 09:20:00 AM","018XX E 87TH ST","031A","ROBBERY","ARMED - HANDGUN","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0412","004","8","45","03","1189784","1847650","2025","11/05/2025 03:45:01 PM","41.736991249","-87.580268606","POINT (-87.580268606 41.736991249)"
"14011517","JJ468161","10/28/2025 09:15:00 AM","055XX N KENMORE AVE","0312","ROBBERY","ARMED - KNIFE / CUTTING INSTRUMENT","SIDEWALK","false","false","2023","020","48","77","03","1168246","1937069","2025","11/05/2025 03:45:01 PM","41.982854594","-87.656594753","POINT (-87.656594753 41.982854594)"
"14011747","JJ468509","10/28/2025 09:00:00 AM","007XX E 104TH PL","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE","false","false","0512","005","9","50","05","1183055","1835825","2025","11/05/2025 03:45:01 PM","41.704700959","-87.605287697","POINT (-87.605287697 41.704700959)"
"14011559","JJ468225","10/28/2025 08:30:00 AM","060XX N PULASKI RD","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1711","017","39","13","06","1148576","1939962","2025","11/05/2025 03:45:01 PM","41.991196831","-87.728861933","POINT (-87.728861933 41.991196831)"
"14011585","JJ468060","10/28/2025 07:39:00 AM","028XX W 47TH ST","0320","ROBBERY","STRONG ARM - NO WEAPON","SIDEWALK","true","false","0922","009","12","58","03","1158375","1873372","2025","11/05/2025 03:45:01 PM","41.808272751","-87.694642017","POINT (-87.694642017 41.808272751)"
"14011499","JJ468019","10/28/2025 07:04:00 AM","004XX N RUSH ST","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","1834","018","42","8","06","1177025","1903424","2025","11/05/2025 03:45:01 PM","41.890336879","-87.625329768","POINT (-87.625329768 41.890336879)"
"14012048","JJ468857","10/28/2025 07:00:00 AM","044XX W AUGUSTA BLVD","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE","false","true","1111","011","37","23","05","1146616","1906292","2025","11/05/2025 03:45:01 PM","41.898841209","-87.736933116","POINT (-87.736933116 41.898841209)"
